TABLE_NAME,COLUMN_NAME,IS_PHI,DE_IDENTIFICATION_RULE,MASK_VALUE,REFERENCE_PATIENT_ID,REFERENCE_ENCOUNTER_ID,PRIORITY
_badgutmp,Created,yes,STATIC_OFFSET,,,,1
_badgutmp,CreatedBy,yes,MASK,CreatedBy,,,1
_badgutmp,LastModified,yes,STATIC_OFFSET,,,,1
_badgutmp,LastModifiedBy,yes,MASK,LastModifiedBy,,,1
_badgutmp,guCreated,yes,STATIC_OFFSET,,,,1
_badgutmp,guCreatedBy,no,,,,,1
_badgutmp,guLastModified,yes,STATIC_OFFSET,,,,1
_badgutmp,GULastModifiedBy,no,,,,,1
_badgutmp,Balance,yes,MASK,Balance,,,1
_badgutmp,Deposit,yes,MASK,Deposit,,,1
_badgutmp,InsBalance,yes,MASK,InsBalance,,,1
_badgutmp,PatBalance,yes,MASK,PatBalance,,,1
_badgutmp,GULastStatement,yes,STATIC_OFFSET,,,,1
_badgutmp,nd_auto_increment_id,no,,,,,1
_badgutmp,nd_auto_increament_id,no,,,,,1
cus_Scheduler_1_NextAppointmentHistory,AppointmentID,no,,,,,1
cus_Scheduler_1_NextAppointmentHistory,DoctorID,no,,,,,1
cus_Scheduler_1_NextAppointmentHistory,Created,yes,STATIC_OFFSET,,,,1
cus_Scheduler_1_NextAppointmentHistory,SearchCount,no,,,,,1
cus_Scheduler_1_NextAppointmentHistory,UserName,yes,MASK,UserName,,,1
cus_Scheduler_1_NextAppointmentHistory,nd_auto_increment,no,,,,,1
GE_TMP_PREF,GROUPID,no,,,,,1
GE_TMP_PREF,PREFNAME,no,,,,,1
GE_TMP_PREF,PREFVALUE,no,,,,,1
GE_TMP_PREF,DoctorFacilityId,no,,,,,1
GE_TMP_PREF,nd_auto_increament_id,no,,,,,1
RcopiaPrescriptionStatus,RcopiaIdentifier,no,,,,,1
RcopiaPrescriptionStatus,LastRcopiaSynchronizationId,yes,MASK,LastRcopiaSynchronizationId,,,1
RcopiaPrescriptionStatus,RcopiaLastUpdateDate,yes,STATIC_OFFSET,,,,1
RcopiaPrescriptionStatus,Status,no,,,,,1
RcopiaPrescriptionStatus,Error,no,,,,,1
RcopiaPrescriptionStatus,RxTransmissionType,no,,,,,1
RcopiaPrescriptionStatus,ArchiveDate,yes,STATIC_OFFSET,,,,1
RcopiaPrescriptionStatus,SendDate,yes,STATIC_OFFSET,,,,1
RcopiaPrescriptionStatus,CountersignProviderExternalID,no,,,,,1
RcopiaPrescriptionStatus,LatestTransmissionEventCode,no,,,,,1
RcopiaPrescriptionStatus,LatestTransmissionEventDate,yes,STATIC_OFFSET,,,,1
RcopiaPrescriptionStatus,CancellationDateRequested,yes,STATIC_OFFSET,,,,1
RcopiaPrescriptionStatus,CancellationRequesterExternalID,yes,MASK,CancellationRequesterExternalID,,,1
RcopiaPrescriptionStatus,CancellationReason,no,,,,,1
RcopiaPrescriptionStatus,CancelledRxTransmissionType,no,,,,,1
RcopiaPrescriptionStatus,CancellationStatus,no,,,,,1
RcopiaPrescriptionStatus,RcopiaElementHashString,no,,,,,1
RcopiaPrescriptionStatus,DB_Create_Date,yes,STATIC_OFFSET,,,,1
RcopiaPrescriptionStatus,CreatedByPVID,yes,MASK,CreatedByPVID,,,1
RcopiaPrescriptionStatus,DB_Updated_Date,yes,STATIC_OFFSET,,,,1
RcopiaPrescriptionStatus,LastModifiedByPVID,no,,,,,1
RcopiaPrescriptionStatus,nd_auto_increament_id,no,,,,,1
cus_DocBat_ActivityLog,ID,no,,,,,1
cus_DocBat_ActivityLog,UserName,yes,MASK,UserName,,,1
cus_DocBat_ActivityLog,Accessed,no,,,,,1
cus_DocBat_ActivityLog,AccessedID,no,,,,,1
cus_DocBat_ActivityLog,DateAccessed,yes,STATIC_OFFSET,,,,1
cus_DocBat_ActivityLog,Notes,no,,,,,1
cus_DocBat_ActivityLog,Patient,yes,MASK,Patient,,,1
cus_DocBat_ActivityLog,Value,no,,,,,1
RcopiaSynchronizationPrescriptionStatus,RcopiaSynchronizationId,no,,,,,1
RcopiaSynchronizationPrescriptionStatus,RcopiaTypeName,no,,,,,1
RcopiaSynchronizationPrescriptionStatus,CentricityAttributeName,no,,,,,1
RcopiaSynchronizationPrescriptionStatus,CentricityIdentifier,no,,,,,1
RcopiaSynchronizationPrescriptionStatus,SynchronizationTypeName,no,,,,,1
RcopiaSynchronizationPrescriptionStatus,SynchronizationStartDatetime,yes,STATIC_OFFSET,,,,1
RcopiaSynchronizationPrescriptionStatus,SynchronizationEndDatetime,yes,STATIC_OFFSET,,,,1
RcopiaSynchronizationPrescriptionStatus,ChangesFromDatetime,yes,STATIC_OFFSET,,,,1
RcopiaSynchronizationPrescriptionStatus,ChangesThruDatetime,yes,STATIC_OFFSET,,,,1
RcopiaSynchronizationPrescriptionStatus,IsSuccessful,no,,,,,1
RcopiaSynchronizationPrescriptionStatus,ItemsToEvaluateCount,no,,,,,1
RcopiaSynchronizationPrescriptionStatus,ItemsToSynchronizeCount,no,,,,,1
RcopiaSynchronizationPrescriptionStatus,ItemsSynchronizedCount,no,,,,,1
RcopiaSynchronizationPrescriptionStatus,SynchronizationNote,yes,GENERIC_NOTES,,,,1
RcopiaSynchronizationPrescriptionStatus,WSID,no,,,,,1
RcopiaSynchronizationPrescriptionStatus,LoggedInPVID,yes,MASK,LoggedInPVID,,,1
RcopiaSynchronizationPrescriptionStatus,RcopiaRequestData,yes,GENERIC_NOTES,,,,1
RcopiaSynchronizationPrescriptionStatus,RcopiaResponseData,yes,GENERIC_NOTES,,,,1
RcopiaSynchronizationPrescriptionStatus,DB_Create_Date,yes,STATIC_OFFSET,,,,1
RcopiaSynchronizationPrescriptionStatus,CreatedByPVID,yes,MASK,CreatedByPVID,,,1
RcopiaSynchronizationPrescriptionStatus,DB_Updated_Date,yes,STATIC_OFFSET,,,,1
RcopiaSynchronizationPrescriptionStatus,LastModifiedByPVID,no,,,,,1
RcopiaSynchronizationPrescriptionStatus,nd_auto_increment,no,,,,,1
cus_orders_clincomments,orderid,no,,,,,1
cus_orders_clincomments,status,no,,,,,1
cus_orders_clincomments,CANCELREASON,no,,,,,1
cus_orders_clincomments,CLINCOMMENTS,yes,GENERIC_NOTES,,,,1
cus_orders_clincomments,nd_auto_increament_id,no,,,,,1
cus_BPP_PatientProfile_back,PatientId,no,,,,,1
cus_BPP_PatientProfile_back,last_login,yes,STATIC_OFFSET,,,,1
cus_BPP_PatientProfile_back,nd_auto_increament_id,no,,,,,1
_typeMissing,AppointmentsId,no,,,,,1
_typeMissing,FacilityId,no,,,,,1
_typeMissing,ApptKind,no,,,,,1
_typeMissing,OwnerId,no,,,,,1
_typeMissing,ApptStart,yes,STATIC_OFFSET,,,,1
_typeMissing,ApptStop,yes,STATIC_OFFSET,,,,1
_typeMissing,EmrApptStart,yes,STATIC_OFFSET,,,,1
_typeMissing,Duration,no,,,,,1
_typeMissing,Status,no,,,,,1
_typeMissing,Canceled,no,,,,,1
_typeMissing,PatientCheckIn,no,,,,,1
_typeMissing,PriorAuthorizationNumber,no,,,,,1
_typeMissing,WCCId,no,,,,,1
_typeMissing,Notes,no,,,,,1
_typeMissing,ApptStatusMId,no,,,,,1
_typeMissing,DoctorId,no,,,,,1
_typeMissing,ResourceId,no,,,,,1
_typeMissing,Type,no,,,,,1
_typeMissing,PatientVisitId,no,,,,,1
_typeMissing,TicketNumber,no,,,,,1
_typeMissing,HideNewVisit,no,,,,,1
_typeMissing,ApptTypeId,no,,,,,1
_typeMissing,ApptSetId,no,,,,,1
_typeMissing,ApptChainId,no,,,,,1
_typeMissing,RoomNo,no,,,,,1
_typeMissing,CasesId,no,,,,,1
_typeMissing,CompanyId,no,,,,,1
_typeMissing,ExternalApptId,no,,,,,1
_typeMissing,DocCreate,no,,,,,1
_typeMissing,DocId,no,,,,,1
_typeMissing,ExternalVisitId,no,,,,,1
_typeMissing,ReferralSourceMId,no,,,,,1
_typeMissing,ReferralPatientId,no,,,,,1
_typeMissing,Created,yes,STATIC_OFFSET,,,,1
_typeMissing,CreatedBy,no,,,,,1
_typeMissing,LastModified,yes,MASK,LastModified,,,1
_typeMissing,LastModifiedBy,no,,,,,1
_typeMissing,CompletedByChargeImport,yes,MASK,CompletedByChargeImport,,,1
_typeMissing,ServiceLocation,no,,,,,1
_typeMissing,VovPatientUrl,no,,,,,1
_typeMissing,VovTestUrl,no,,,,,1
_typeMissing,VovProviderUrl,no,,,,,1
_typeMissing,VovMeetingId,no,,,,,1
_typeMissing,VovTestStatus,no,,,,,1
_typeMissing,VovResults,no,,,,,1
_typeMissing,nd_auto_increment_id,no,,,,,1
_ApptFacilityConversion,CPSAppointmentsId,no,,,,,1
_ApptFacilityConversion,CPSDoctorFacilityId,no,,,,,1
_ApptFacilityConversion,Lastmodified,yes,STATIC_OFFSET,,,,1
_ApptFacilityConversion,LastModifiedBy,no,,,,,1
_ApptFacilityConversion,nd_auto_increment_id,no,,,,,1
_ApptFacilityConversion,nd_auto_increament_id,no,,,,,1
InventoryActivity,InventoryActivityId,no,,,,,1
InventoryActivity,InventoryItemId,no,,,,,1
InventoryActivity,Action,no,,,,,1
InventoryActivity,Quantity,no,,,,,1
InventoryActivity,Created,yes,STATIC_OFFSET,,,,1
InventoryActivity,CreatedBy,yes,MASK,CreatedBy,,,1
InventoryActivity,LastModified,yes,STATIC_OFFSET,,,,1
InventoryActivity,LastModifiedBy,yes,MASK,LastModifiedBy,,,1
InventoryActivity,nd_auto_increament_id,no,,,,,1
cus_eStmt_TempBal,ID,no,,,,,1
cus_eStmt_TempBal,Record Patient ID,no,,,,,1
cus_eStmt_TempBal,Record Visit ID,no,,,,,1
cus_eStmt_TempBal,Statement Amount Due,yes,MASK,Statement Amount Due,,,1
cus_eStmt_TempBal,nd_auto_increament_id,no,,,,,1
cus_DocBat_UserDocuBatchQueue,DocuBatchQueueId,no,,,,,1
cus_DocBat_UserDocuBatchQueue,UserName,yes,MASK,UserName,,,1
cus_DocBat_UserDocuBatchQueue,RequestTime,yes,STATIC_OFFSET,,,,1
cus_DocBat_UserDocuBatchQueue,Tries,no,,,,,1
cus_DocBat_UserDocuBatchQueue,Fax,yes,MASK,Fax,,,1
cus_DocBat_UserDocuBatchQueue,SaveLocation,no,,,,,1
cus_DocBat_UserDocuBatchQueue,CoverSheetSubject,no,,,,,1
cus_DocBat_UserDocuBatchQueue,CoverSheetSenderName,yes,MASK,CoverSheetSenderName,,,1
cus_DocBat_UserDocuBatchQueue,CoverSheetFaxNum,yes,MASK,CoverSheetFaxNum,,,1
cus_DocBat_UserDocuBatchQueue,CoverSheetMemo,yes,GENERIC_NOTES,,,,1
cus_DocBat_UserDocuBatchQueue,CoverSheetPhone,no,,,,,1
cus_DocBat_UserDocuBatchQueue,Complete,no,,,,,1
cus_DocBat_UserDocuBatchQueue,Combine,no,,,,,1
cus_DocBat_UserDocuBatchQueue,CombineName,no,,,,,1
cus_DocBat_UserDocuBatchQueue,FaxUser,yes,MASK,FaxUser,,,1
cus_DocBat_UserDocuBatchQueue,Priority,no,,,,,1
cus_DocBat_UserDocuBatchQueue,nd_auto_increament_id,no,,,,,1
DOCOVERLAYINFO,DOCOVLYINFOID,yes,MASK,DOCOVLYINFOID,,,1
DOCOVERLAYINFO,SDID,no,,,,,1
DOCOVERLAYINFO,FILLERORDERNUM,no,,,,,1
DOCOVERLAYINFO,USID,no,,,,,1
DOCOVERLAYINFO,OBRTXADATE,yes,STATIC_OFFSET,,,,1
DOCOVERLAYINFO,OBRSTATUS,no,,,,,1
DOCOVERLAYINFO,UNIQUEDOCNUM,no,,,,,1
DOCOVERLAYINFO,MSHDATE,yes,STATIC_OFFSET,,,,1
DOCOVERLAYINFO,nd_auto_increament_id,no,,,,,1
cus_EDIEligibility_bak_20220221,EDIEligibilityId,yes,MASK,EDIEligibilityId,,,1
cus_EDIEligibility_bak_20220221,EDIEligibilityFileId,no,,,,,1
cus_EDIEligibility_bak_20220221,PatientInsuranceId,yes,MASK,PatientInsuranceId,,,1
cus_EDIEligibility_bak_20220221,PatientId,yes,PATIENT_PATIENTID,,,,1
cus_EDIEligibility_bak_20220221,PatientName,yes,MASK,PatientName,,,1
cus_EDIEligibility_bak_20220221,InsuredId,yes,MASK,InsuredId,,,1
cus_EDIEligibility_bak_20220221,InsuredName,yes,MASK,InsuredName,,,1
cus_EDIEligibility_bak_20220221,InsuredGroup,yes,MASK,InsuredGroup,,,1
cus_EDIEligibility_bak_20220221,Offset,no,,,,,1
cus_EDIEligibility_bak_20220221,Created,yes,DATE_OFFSET,,,,1
cus_EDIEligibility_bak_20220221,CreatedBy,yes,MASK,CreatedBy,,,1
cus_EDIEligibility_bak_20220221,LastModified,yes,DATE_OFFSET,,,,1
cus_EDIEligibility_bak_20220221,LastModifiedBy,yes,MASK,LastModifiedBy,,,1
cus_EDIEligibility_bak_20220221,nd_auto_increament_id,no,,,,,1
cus_dupRefProviderListNames,listName,yes,MASK,listName,,,1
cus_dupRefProviderListNames,count,no,,,,,1
cus_dupRefProviderListNames,newCount,no,,,,,1
cus_dupRefProviderListNames,added,yes,STATIC_OFFSET,,,,1
cus_dupRefProviderListNames,mergeStart,yes,STATIC_OFFSET,,,,1
cus_dupRefProviderListNames,mergeStop,yes,STATIC_OFFSET,,,,1
cus_dupRefProviderListNames,mergedTime,yes,STATIC_OFFSET,,,,1
cus_dupRefProviderListNames,mergeStatus,no,,,,,1
cus_dupRefProviderListNames,mergeToDoctorFacilityId,no,,,,,1
cus_dupRefProviderListNames,numberOfTries,no,,,,,1
cus_dupRefProviderListNames,nd_auto_increament_id,no,,,,,1
guarantorsForStatements,guarantorid,no,,,,,1
guarantorsForStatements,nd_auto_increament_id,no,,,,,1
ContentList_Backup,ContentListID,no,,,,,1
ContentList_Backup,Namespace,no,,,,,1
ContentList_Backup,NodeName,no,,,,,1
ContentList_Backup,DisplayName,no,,,,,1
ContentList_Backup,SourceName,no,,,,,1
ContentList_Backup,Code,no,,,,,1
ContentList_Backup,CodeType,no,,,,,1
ContentList_Backup,ContentGroup,no,,,,,1
ContentList_Backup,ListOrder,no,,,,,1
ContentList_Backup,ContentDefault,no,,,,,1
ContentList_Backup,Owner,no,,,,,1
ContentList_Backup,Created,yes,STATIC_OFFSET,,,,1
ContentList_Backup,CreatedBy,yes,MASK,CreatedBy,,,1
ContentList_Backup,LastModified,yes,STATIC_OFFSET,,,,1
ContentList_Backup,LastModifiedBy,yes,MASK,LastModifiedBy,,,1
ContentList_Backup,nd_auto_increament_id,no,,,,,1
PROBLEMLISTVIEWS,PRID,no,,,,,1
PROBLEMLISTVIEWS,PLVID,no,,,,,1
PROBLEMLISTVIEWS,PID,no,,,,,1
PROBLEMLISTVIEWS,VIEWSORT,no,,,,,1
PROBLEMLISTVIEWS,VIEWINDENT,no,,,,,1
PROBLEMLISTVIEWS,VIEWDIM,no,,,,,1
PROBLEMLISTVIEWS,nd_auto_increament_id,no,,,,,1
aa_AlertNotesUpdateValidation,PatientProfileId,no,,,,,1
aa_AlertNotesUpdateValidation,PatientId,yes,PATIENT_PATIENTID,,,,1
aa_AlertNotesUpdateValidation,PatientHasCustomAlertNote?,no,,,,,1
aa_AlertNotesUpdateValidation,CURR_AcctPatBal,yes,MASK,CURR_AcctPatBal,,,1
aa_AlertNotesUpdateValidation,CURR_AcctBadDebtAdj,yes,MASK,CURR_AcctBadDebtAdj,,,1
aa_AlertNotesUpdateValidation,CURR_AcctPatBal+BadDebtAdj,no,,,,,1
aa_AlertNotesUpdateValidation,CURR_AcctInsBal,yes,MASK,CURR_AcctInsBal,,,1
aa_AlertNotesUpdateValidation,CustomNoteText,yes,NOTES,,,,1
aa_AlertNotesUpdateValidation,CURR_AlertNotes,yes,NOTES,,,,1
aa_AlertNotesUpdateValidation,NEW_AlertNotes,yes,NOTES,,,,1
aa_AlertNotesUpdateValidation,nd_auto_increment_id,no,,,,,1
aa_AlertNotesUpdateValidation,nd_auto_increament_id,no,,,,,1
cus_TMerge_2_MergeHistory,ID,no,,,,,1
cus_TMerge_2_MergeHistory,MasterVisitID,no,,,,,1
cus_TMerge_2_MergeHistory,ChildVisitID,no,,,,,1
cus_TMerge_2_MergeHistory,ChildApptID,no,,,,,1
cus_TMerge_2_MergeHistory,MergeDate,yes,STATIC_OFFSET,,,,1
cus_TMerge_2_MergeHistory,Username,yes,MASK,Username,,,1
cus_TMerge_2_MergeHistory,nd_auto_increament_id,no,,,,,1
cus_TMerge_2_IgnoreVisits,MasterVisitID,no,,,,,1
cus_TMerge_2_IgnoreVisits,ChildVisitID,no,,,,,1
cus_TMerge_2_IgnoreVisits,ChildApptID,no,,,,,1
cus_TMerge_2_IgnoreVisits,UserName,yes,MASK,UserName,,,1
cus_TMerge_2_IgnoreVisits,nd_auto_increament_id,no,,,,,1
_guarantorMulti,guarantorid,yes,MASK,guarantorid,,,1
_guarantorMulti,cnt,no,,,,,1
_guarantorMulti,nd_auto_increment_id,no,,,,,1
_guarantorMulti,nd_auto_increament_id,no,,,,,1
_multiWithSameGuarantor,guarantorid,yes,MASK,guarantorid,,,1
_multiWithSameGuarantor,nd_auto_increment_id,no,,,,,1
_multiWithSameGuarantor,nd_auto_increament_id,no,,,,,1
cus_guarantorLastFirstOrAddressNoMatch,GuarantorId,no,,,,,1
cus_guarantorLastFirstOrAddressNoMatch,nd_auto_increament_id,no,,,,,1
cus_FlwUp_AutoCreateRule_Adj_ReasonCodes,ID,no,,,,,1
cus_FlwUp_AutoCreateRule_Adj_ReasonCodes,AdjudicationRuleID,no,,,,,1
cus_FlwUp_AutoCreateRule_Adj_ReasonCodes,ReasonCode,no,,,,,1
cus_FlwUp_AutoCreateRule_Adj_ReasonCodes,nd_auto_increament_id,no,,,,,1
_DateDimension,Date,yes,STATIC_OFFSET,,,,1
_DateDimension,Day,no,,,,,1
_DateDimension,DayName,no,,,,,1
_DateDimension,RelativeDayNbr,no,,,,,1
_DateDimension,DayOfWeek,no,,,,,1
_DateDimension,DayOfYear,no,,,,,1
_DateDimension,IsWeekend,no,,,,,1
_DateDimension,Week,no,,,,,1
_DateDimension,RelativeWeekNbr,no,,,,,1
_DateDimension,TheFirstOfWeek,yes,STATIC_OFFSET,,,,1
_DateDimension,TheLastOfWeek,yes,STATIC_OFFSET,,,,1
_DateDimension,Month,no,,,,,1
_DateDimension,MonthName,no,,,,,1
_DateDimension,MonthNameShort,no,,,,,1
_DateDimension,DaysInMonth,no,,,,,1
_DateDimension,RelativeMonthNbr,no,,,,,1
_DateDimension,FirstOfMonth,yes,STATIC_OFFSET,,,,1
_DateDimension,TheLastOfMonth,yes,STATIC_OFFSET,,,,1
_DateDimension,Quarter,no,,,,,1
_DateDimension,TheFirstOfQuarter,yes,STATIC_OFFSET,,,,1
_DateDimension,TheLastOfQuarter,yes,STATIC_OFFSET,,,,1
_DateDimension,Year,no,,,,,1
_DateDimension,RelativeYearNbr,no,,,,,1
_DateDimension,TheFirstOfYear,yes,STATIC_OFFSET,,,,1
_DateDimension,LastOfYear,yes,STATIC_OFFSET,,,,1
_DateDimension,IsLeapYear,no,,,,,1
_DateDimension,Has53Weeks,no,,,,,1
_DateDimension,YYYYMM,no,,,,,1
_DateDimension,MMMYYYY,no,,,,,1
_DateDimension,nd_auto_increment_id,no,,,,,1
_DateDimension,nd_auto_increament_id,no,,,,,1
cus_RVUC_History,ID,no,,,,,1
cus_RVUC_History,RVUScheduleID,no,,,,,1
cus_RVUC_History,RVUID,no,,,,,1
cus_RVUC_History,ProcedureID,no,,,,,1
cus_RVUC_History,Notes,no,,,,,1
cus_RVUC_History,Type,yes,MASK,Type,,,1
cus_RVUC_History,Amount,no,,,,,1
cus_RVUC_History,Created,yes,MASK,Created,,,1
cus_RVUC_History,CreatedBy,no,,,,,1
cus_RVUC_History,RVUWork,no,,,,,1
cus_RVUC_History,RVUPracticeFacility,no,,,,,1
cus_RVUC_History,RVUPracticeNonFacility,no,,,,,1
cus_RVUC_History,RVUMalpractice,no,,,,,1
cus_RVUC_History,EffectiveDate,yes,STATIC_OFFSET,,,,1
cus_RVUC_History,ExpirationDate,yes,STATIC_OFFSET,,,,1
_refprov3,DFId,no,,,,,1
_refprov3,doc table fname,no,,,,,1
_refprov3,doc table lname,no,,,,,1
_refprov3,NPI,no,,,,,1
_refprov3,nd_auto_increment_id,no,,,,,1
_refprov3,nd_auto_increament_id,no,,,,,1
_refprov1,RefDoctorId,no,,,,,1
_refprov1,Doc Table Prov Type,no,,,,,1
_refprov1,Resource Table Desc,no,,,,,1
_refprov1,DoctorFacilityID,no,,,,,1
_refprov1,First,yes,MASK,First,,,1
_refprov1,Last,no,,,,,1
_refprov1,NPI,no,,,,,1
_refprov1,Organization,yes,MASK,Organization,,,1
_refprov1,Address1,yes,MASK,Address1,,,1
_refprov1,Address2,yes,MASK,Address2,,,1
_refprov1,City,no,,,,,1
_refprov1,State,no,,,,,1
_refprov1,Zip,no,,,,,1
_refprov1,Phone1,yes,MASK,Phone1,,,1
_refprov1,Phone2,yes,MASK,Phone2,,,1
_refprov1,Email,no,,,,,1
_refprov1,Notes,yes,MASK,Notes,,,1
_refprov1,Phone1Type,no,,,,,1
_refprov1,Phone2Type,no,,,,,1
_refprov1,LastModified,no,,,,,1
_refprov1,LastModifiedBy,no,,,,,1
_refprov1,ListName,yes,MASK,ListName,,,1
_refprov1,Orgname,no,,,,,1
_refprov1,NPI2,no,,,,,1
_refprov1,nd_auto_increment_id,no,,,,,1
,,,,,,,1
cusPatientLanguageMap,pid,no,,,,,1
cusPatientLanguageMap,curDescription,no,,,,,1
cusPatientLanguageMap,newDescription,no,,,,,1
cusPatientLanguageMap,curLangId,no,,,,,1
cusPatientLanguageMap,newLangId,no,,,,,1
cusPatientLanguageMap,nd_auto_increament_id,no,,,,,1
cus_FlwUp_AutoCreateRule_Providers,ID,no,,,,,1
cus_FlwUp_AutoCreateRule_Providers,AutoCreateRuleID,no,,,,,1
cus_FlwUp_AutoCreateRule_Providers,ProviderID,no,,,,,1
cus_FlwUp_AutoCreateRule_Providers,nd_auto_increament_id,no,,,,,1
contentlist_20221104bak,ContentListID,no,,,,,1
contentlist_20221104bak,Namespace,no,,,,,1
contentlist_20221104bak,NodeName,no,,,,,1
contentlist_20221104bak,DisplayName,no,,,,,1
contentlist_20221104bak,SourceName,no,,,,,1
contentlist_20221104bak,Code,no,,,,,1
contentlist_20221104bak,CodeType,no,,,,,1
contentlist_20221104bak,ContentGroup,no,,,,,1
contentlist_20221104bak,ListOrder,no,,,,,1
contentlist_20221104bak,ContentDefault,no,,,,,1
contentlist_20221104bak,Owner,no,,,,,1
contentlist_20221104bak,Created,yes,STATIC_OFFSET,,,,1
contentlist_20221104bak,CreatedBy,yes,MASK,CreatedBy,,,1
contentlist_20221104bak,LastModified,yes,STATIC_OFFSET,,,,1
contentlist_20221104bak,LastModifiedBy,yes,MASK,LastModifiedBy,,,1
contentlist_20221104bak,nd_auto_increament_id,no,,,,,1
_PatientInsuranceUpdate,PatientInsuranceId,yes,MASK,PatientInsuranceId,,,1
_PatientInsuranceUpdate,InsuredId,yes,MASK,InsuredId,,,1
_PatientInsuranceUpdate,Clean_InsuredId,yes,MASK,Clean_InsuredId,,,1
_PatientInsuranceUpdate,nd_auto_increment_id,no,,,,,1
_PatientInsuranceUpdate,nd_auto_increament_id,no,,,,,1
_SipeMarianCheckingActiveIns,PatientId,yes,PATIENT_PATIENTID,,,,1
_SipeMarianCheckingActiveIns,ListName,yes,MASK,ListName,,,1
_SipeMarianCheckingActiveIns,Description,yes,NOTES,,,,1
_SipeMarianCheckingActiveIns,PatientInsuranceId,yes,MASK,PatientInsuranceId,,,1
_SipeMarianCheckingActiveIns,PatientProfileId,no,,,,,1
_SipeMarianCheckingActiveIns,OrderForClaims,no,,,,,1
_SipeMarianCheckingActiveIns,Inactive,no,,,,,1
_SipeMarianCheckingActiveIns,InsuranceCarriersId,yes,MASK,InsuranceCarriersId,,,1
_SipeMarianCheckingActiveIns,GroupId,no,,,,,1
_SipeMarianCheckingActiveIns,GroupName,yes,MASK,GroupName,,,1
_SipeMarianCheckingActiveIns,ClaimOfficeNo,no,,,,,1
_SipeMarianCheckingActiveIns,InsuredId,yes,MASK,InsuredId,,,1
_SipeMarianCheckingActiveIns,MediGapId,no,,,,,1
_SipeMarianCheckingActiveIns,InsCardEffectiveDate,yes,DATE_OFFSET,,,,1
_SipeMarianCheckingActiveIns,InsCardTerminationDate,yes,MASK,InsCardTerminationDate,,,1
_SipeMarianCheckingActiveIns,CopayAmt,yes,MASK,CopayAmt,,,1
_SipeMarianCheckingActiveIns,Deductible,yes,MASK,Deductible,,,1
_SipeMarianCheckingActiveIns,ChampusBranchMId,no,,,,,1
_SipeMarianCheckingActiveIns,ChampusGradeMId,no,,,,,1
_SipeMarianCheckingActiveIns,ChampusStatusMId,no,,,,,1
_SipeMarianCheckingActiveIns,InsuredSameAsPatient,no,,,,,1
_SipeMarianCheckingActiveIns,InsuredSameAsGuarantor,no,,,,,1
_SipeMarianCheckingActiveIns,PatRelToInsuredMId,no,,,,,1
_SipeMarianCheckingActiveIns,Prefix,no,,,,,1
_SipeMarianCheckingActiveIns,First,yes,MASK,First,,,1
_SipeMarianCheckingActiveIns,Middle,no,,,,,1
_SipeMarianCheckingActiveIns,Last,yes,MASK,Last,,,1
_SipeMarianCheckingActiveIns,Suffix,no,,,,,1
_SipeMarianCheckingActiveIns,Address1,no,,,,,1
_SipeMarianCheckingActiveIns,Address2,no,,,,,1
_SipeMarianCheckingActiveIns,City,no,,,,,1
_SipeMarianCheckingActiveIns,State,no,,,,,1
_SipeMarianCheckingActiveIns,Zip,no,,,,,1
_SipeMarianCheckingActiveIns,Country,no,,,,,1
_SipeMarianCheckingActiveIns,Phone1,no,,,,,1
_SipeMarianCheckingActiveIns,Phone1Type,no,,,,,1
_SipeMarianCheckingActiveIns,Phone2,no,,,,,1
_SipeMarianCheckingActiveIns,Phone2Type,no,,,,,1
_SipeMarianCheckingActiveIns,Sex,no,,,,,1
_SipeMarianCheckingActiveIns,Birthdate,yes,DOB,,,,1
_SipeMarianCheckingActiveIns,SSN,no,,,,,1
_SipeMarianCheckingActiveIns,EmpStatusMId,no,,,,,1
_SipeMarianCheckingActiveIns,EmployerId,no,,,,,1
_SipeMarianCheckingActiveIns,EmpId,no,,,,,1
_SipeMarianCheckingActiveIns,EmpOccup,no,,,,,1
_SipeMarianCheckingActiveIns,EmpStatusDate,no,,,,,1
_SipeMarianCheckingActiveIns,EligibilityVerified,no,,,,,1
_SipeMarianCheckingActiveIns,EligibilityVerifiedDate,yes,DATE_OFFSET,,,,1
_SipeMarianCheckingActiveIns,EligibilityVerifiedBy,yes,MASK,EligibilityVerifiedBy,,,1
_SipeMarianCheckingActiveIns,DeductibleRemaining,yes,MASK,DeductibleRemaining,,,1
_SipeMarianCheckingActiveIns,DeductibleDate,no,,,,,1
_SipeMarianCheckingActiveIns,EligibilityNotes,yes,NOTES,,,,1
_SipeMarianCheckingActiveIns,Notes,no,,,,,1
_SipeMarianCheckingActiveIns,InsurancePolicyTypesMId,yes,MASK,InsurancePolicyTypesMId,,,1
_SipeMarianCheckingActiveIns,DateOfServiceFrom,yes,DATE_OFFSET,,,,1
_SipeMarianCheckingActiveIns,DateOfServiceTo,yes,DATE_OFFSET,,,,1
_SipeMarianCheckingActiveIns,OtherInsuredId,yes,MASK,OtherInsuredId,,,1
_SipeMarianCheckingActiveIns,OtherIdQualifierMId,no,,,,,1
_SipeMarianCheckingActiveIns,Created,yes,DATE_OFFSET,,,,1
_SipeMarianCheckingActiveIns,CreatedBy,yes,MASK,CreatedBy,,,1
_SipeMarianCheckingActiveIns,LastModified,yes,DATE_OFFSET,,,,1
